"Felix Häusler" pushed new code on "Mon, 4 Nov 2019 19:50:50 +0100" with title: "Add command palette and quick open dialog (#1493)" and stats:	 52 files changed, 2497 insertions(+), 365 deletions(-)	
"罗冉" pushed new code on "Mon, 4 Nov 2019 14:34:59 +0800" with title: "Update changelog" and stats:	 1 file changed, 55 insertions(+)	
"罗冉" pushed new code on "Mon, 4 Nov 2019 13:28:39 +0800" with title: "Update electron to v7.0.1 and resolve node-gyp to v6.0.1" and stats:	 2 files changed, 34 insertions(+), 36 deletions(-)	
"jocs" pushed new code on "Mon, 4 Nov 2019 00:52:55 +0800" with title: "Optimization of log.error mesg" and stats:	 1 file changed, 3 insertions(+), 3 deletions(-)	
"Ran Luo" pushed new code on "Mon, 4 Nov 2019 00:46:31 +0800" with title: "Fix: ui error in theme setting page (#1589)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Felix Häusler" pushed new code on "Sun, 3 Nov 2019 17:36:57 +0100" with title: "Update changelog (#1596)" and stats:	 1 file changed, 20 insertions(+), 15 deletions(-)	
"Felix Häusler" pushed new code on "Sun, 3 Nov 2019 17:34:10 +0100" with title: "Require Node.js >=12" and stats:	 1 file changed, 7 insertions(+), 1 deletion(-)	
"Felix Häusler" pushed new code on "Sun, 3 Nov 2019 17:15:32 +0100" with title: "Adjust export theme style" and stats:	 8 files changed, 45 insertions(+), 7 deletions(-)	
"jocs" pushed new code on "Sun, 3 Nov 2019 17:50:25 +0800" with title: "update vega-lite" and stats:	 2 files changed, 46 insertions(+), 42 deletions(-)	
"jocs" pushed new code on "Sun, 3 Nov 2019 17:41:34 +0800" with title: "Fix: unexpected load all languages" and stats:	 1 file changed, 7 insertions(+), 2 deletions(-)	
"jocs" pushed new code on "Sun, 3 Nov 2019 13:50:40 +0800" with title: "use throttle util" and stats:	 1 file changed, 8 insertions(+), 14 deletions(-)	
"jocs" pushed new code on "Sun, 3 Nov 2019 13:44:23 +0800" with title: "update line number position" and stats:	 8 files changed, 110 insertions(+), 4 deletions(-)	
"jocs" pushed new code on "Sun, 3 Nov 2019 10:52:28 +0800" with title: "handle clean up" and stats:	 1 file changed, 8 insertions(+), 6 deletions(-)	
"jocs" pushed new code on "Wed, 30 Oct 2019 22:28:35 +0800" with title: "add error notice when there is something wrong with exporting" and stats:	 2 files changed, 59 insertions(+), 31 deletions(-)	
"jocs" pushed new code on "Sun, 3 Nov 2019 10:44:15 +0800" with title: "remove magic number" and stats:	 1 file changed, 3 insertions(+), 2 deletions(-)	
"jocs" pushed new code on "Sun, 3 Nov 2019 10:16:16 +0800" with title: "can not rebuild electron 7.0.1 due to some dependences" and stats:	 2 files changed, 713 insertions(+), 681 deletions(-)	
"Felix Häusler" pushed new code on "Sat, 2 Nov 2019 16:41:51 +0100" with title: "Upgrade to Electron 7 (#1543)" and stats:	 22 files changed, 180 insertions(+), 186 deletions(-)	
"Ran Luo" pushed new code on "Sat, 2 Nov 2019 22:55:43 +0800" with title: "fix #1579 (#1587)" and stats:	 1 file changed, 6 insertions(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Sat, 2 Nov 2019 22:50:38 +0800" with title: "fix #1583 (#1585)" and stats:	 2 files changed, 15 insertions(+), 3 deletions(-)	
"Ran Luo" pushed new code on "Sat, 2 Nov 2019 22:28:44 +0800" with title: "fix: #1466 (#1562)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Sat, 2 Nov 2019 22:20:21 +0800" with title: "fix #1547 (#1560)" and stats:	 1 file changed, 2 insertions(+), 2 deletions(-)	
"Ran Luo" pushed new code on "Sat, 2 Nov 2019 22:18:58 +0800" with title: "Fix 1551, and also fix no need heading rules in table cell (#1558)" and stats:	 2 files changed, 4 insertions(+), 3 deletions(-)	
"Felix Häusler" pushed new code on "Sat, 2 Nov 2019 15:01:28 +0100" with title: "Adjust style" and stats:	 3 files changed, 7 insertions(+), 21 deletions(-)	
"Felix Häusler" pushed new code on "Fri, 1 Nov 2019 17:32:15 +0100" with title: "Improve image picker UX" and stats:	 2 files changed, 58 insertions(+), 25 deletions(-)	
"jocs" pushed new code on "Sat, 2 Nov 2019 10:46:39 +0800" with title: "fix #1578" and stats:	 2 files changed, 3 insertions(+), 2 deletions(-)	
"Felix Häusler" pushed new code on "Sat, 2 Nov 2019 02:09:20 +0100" with title: "Fix no underline spell checker mode (#1584)" and stats:	 1 file changed, 4 insertions(+), 4 deletions(-)	
"Felix Häusler" pushed new code on "Fri, 1 Nov 2019 18:37:31 +0100" with title: "Improve spellchecker UX (#1575)" and stats:	 4 files changed, 29 insertions(+), 8 deletions(-)	
"罗冉" pushed new code on "Fri, 1 Nov 2019 18:59:05 +0800" with title: "Fix style bug" and stats:	 1 file changed, 4 insertions(+), 4 deletions(-)	
"罗冉" pushed new code on "Fri, 1 Nov 2019 18:43:41 +0800" with title: "Feat: add copy code block button" and stats:	 9 files changed, 103 insertions(+), 5 deletions(-)	
"罗冉" pushed new code on "Fri, 1 Nov 2019 17:24:18 +0800" with title: "feat: add code block line numbers" and stats:	 10 files changed, 104 insertions(+), 2 deletions(-)	
"罗冉" pushed new code on "Thu, 31 Oct 2019 16:41:09 +0800" with title: "fix #1569" and stats:	 1 file changed, 9 insertions(+), 1 deletion(-)	
"罗冉" pushed new code on "Thu, 31 Oct 2019 15:56:42 +0800" with title: "fix #1568" and stats:	 3 files changed, 19 insertions(+), 11 deletions(-)	
"罗冉" pushed new code on "Thu, 31 Oct 2019 15:16:02 +0800" with title: "remove github from funding.yml" and stats:	 1 file changed, 1 deletion(-)	
"jocs" pushed new code on "Wed, 30 Oct 2019 21:22:18 +0800" with title: "fix:# 628" and stats:	 1 file changed, 6 insertions(+)	
"罗冉" pushed new code on "Wed, 30 Oct 2019 16:58:11 +0800" with title: "update footnote icon and add highlight format icon button" and stats:	 7 files changed, 6 insertions(+)	
"罗冉" pushed new code on "Wed, 30 Oct 2019 12:56:03 +0800" with title: "modify some style of footnote" and stats:	 2 files changed, 4 insertions(+), 4 deletions(-)	
"罗冉" pushed new code on "Wed, 30 Oct 2019 12:42:39 +0800" with title: "Enter to create footnote" and stats:	 2 files changed, 26 insertions(+)	
"罗冉" pushed new code on "Wed, 30 Oct 2019 11:36:39 +0800" with title: "feat: fix [^longnote] is not auto numbered in exported document but in footnotes." and stats:	 7 files changed, 9 insertions(+), 8 deletions(-)	
"罗冉" pushed new code on "Tue, 29 Oct 2019 18:48:20 +0800" with title: "fix some bugs" and stats:	 2 files changed, 3 insertions(+), 3 deletions(-)	
"罗冉" pushed new code on "Tue, 29 Oct 2019 18:36:16 +0800" with title: "feat: add footnote setting option" and stats:	 9 files changed, 28 insertions(+), 3 deletions(-)	
"罗冉" pushed new code on "Tue, 29 Oct 2019 18:00:01 +0800" with title: "modify style" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"罗冉" pushed new code on "Tue, 29 Oct 2019 17:53:29 +0800" with title: "add export style" and stats:	 3 files changed, 19 insertions(+), 2 deletions(-)	
"罗冉" pushed new code on "Tue, 29 Oct 2019 17:32:53 +0800" with title: "add export html" and stats:	 9 files changed, 144 insertions(+), 15 deletions(-)	
"罗冉" pushed new code on "Mon, 28 Oct 2019 15:00:33 +0800" with title: "export markdown" and stats:	 1 file changed, 25 insertions(+), 2 deletions(-)	
"罗冉" pushed new code on "Mon, 28 Oct 2019 11:59:51 +0800" with title: "handle backspace in footnote" and stats:	 3 files changed, 32 insertions(+), 5 deletions(-)	
"Felix Häusler" pushed new code on "Mon, 28 Oct 2019 00:53:30 +0100" with title: "Update documentation (#1548)" and stats:	 16 files changed, 105 insertions(+), 8 deletions(-)	
"Felix Häusler" pushed new code on "Mon, 28 Oct 2019 00:48:58 +0100" with title: "Hide render container from Muya (#1549)" and stats:	 1 file changed, 3 insertions(+), 1 deletion(-)	
"Felix Häusler" pushed new code on "Sun, 27 Oct 2019 17:28:34 +0100" with title: "WORKAROUND: Add for environment variable for pandoc" and stats:	 2 files changed, 19 insertions(+), 2 deletions(-)	
"罗冉" pushed new code on "Sun, 27 Oct 2019 23:52:23 +0800" with title: "Create footnote from identifier and backlink" and stats:	 12 files changed, 323 insertions(+), 14 deletions(-)	
"罗冉" pushed new code on "Sun, 27 Oct 2019 18:25:52 +0800" with title: "modify some style" and stats:	 1 file changed, 4 insertions(+), 9 deletions(-)	
"罗冉" pushed new code on "Sun, 27 Oct 2019 18:16:29 +0800" with title: "feat: add update to footnote" and stats:	 13 files changed, 112 insertions(+), 4 deletions(-)	
"罗冉" pushed new code on "Sun, 27 Oct 2019 16:18:04 +0800" with title: "feat: footnote identifer" and stats:	 6 files changed, 73 insertions(+), 21 deletions(-)	
"Ran Luo" pushed new code on "Sun, 27 Oct 2019 01:04:18 +0800" with title: "fix: #1540 (#1542)" and stats:	 9 files changed, 36 insertions(+), 24 deletions(-)	
"Ran Luo" pushed new code on "Sun, 27 Oct 2019 00:46:31 +0800" with title: "Fix 1521 (#1538)" and stats:	 2 files changed, 7 insertions(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Sun, 27 Oct 2019 00:38:22 +0800" with title: "Feat: add highlight menu item (#1532)" and stats:	 6 files changed, 56 insertions(+), 16 deletions(-)	
"Ran Luo" pushed new code on "Sun, 27 Oct 2019 00:31:01 +0800" with title: "feat: add find in folder shortcut (#1539)" and stats:	 6 files changed, 43 insertions(+)	
"Ran Luo" pushed new code on "Sun, 27 Oct 2019 00:19:36 +0800" with title: "fix: #1522 (#1537)" and stats:	 1 file changed, 4 insertions(+)	
"Ran Luo" pushed new code on "Sun, 27 Oct 2019 00:17:54 +0800" with title: "Add tooltip to format tool bar (#1516)" and stats:	 12 files changed, 109 insertions(+), 72 deletions(-)	
"Ran Luo" pushed new code on "Sun, 27 Oct 2019 00:06:38 +0800" with title: "fix #1508 (#1536)" and stats:	 6 files changed, 47 insertions(+), 18 deletions(-)	
"Ran Luo" pushed new code on "Sat, 26 Oct 2019 23:17:58 +0800" with title: "fix #1489 (#1535)" and stats:	 2 files changed, 9 insertions(+), 7 deletions(-)	
"Ran Luo" pushed new code on "Sat, 26 Oct 2019 23:15:49 +0800" with title: "Feature: support markdown extension superscript and subscript (#1531)" and stats:	 34 files changed, 203 insertions(+), 45 deletions(-)	
"Felix Häusler" pushed new code on "Fri, 25 Oct 2019 03:03:33 +0200" with title: "Export with options (#1511)" and stats:	 21 files changed, 1203 insertions(+), 82 deletions(-)	
"Ran Luo" pushed new code on "Fri, 25 Oct 2019 03:07:05 +0800" with title: "Add muya API extractImages (#1507)" and stats:	 2 files changed, 61 insertions(+)	
"Zhang Wang" pushed new code on "Thu, 24 Oct 2019 11:40:56 +0800" with title: "fix grammar error (#1524)" and stats:	 1 file changed, 3 insertions(+), 3 deletions(-)	
"Ran Luo" pushed new code on "Thu, 24 Oct 2019 08:37:19 +0800" with title: "Fix can not fetch unsplash pictures (#1518)" and stats:	 2 files changed, 3 insertions(+), 5 deletions(-)	
"Ran Luo" pushed new code on "Thu, 24 Oct 2019 04:27:39 +0800" with title: "Update dependences (#1519)" and stats:	 2 files changed, 64 insertions(+), 51 deletions(-)	
"Ran Luo" pushed new code on "Wed, 23 Oct 2019 03:05:41 +0800" with title: "Fix: #1509 (#1510)" and stats:	 1 file changed, 3 insertions(+)	
"Ran Luo" pushed new code on "Wed, 23 Oct 2019 03:01:40 +0800" with title: "Fix: enter error in code block (#1506)" and stats:	 2 files changed, 4 insertions(+), 2 deletions(-)	
"Felix Häusler" pushed new code on "Tue, 22 Oct 2019 20:57:22 +0200" with title: "Add Windows jump list entries (#1503)" and stats:	 1 file changed, 17 insertions(+), 2 deletions(-)	
"Ran Luo" pushed new code on "Wed, 23 Oct 2019 02:56:52 +0800" with title: "Fix issue #1490 (#1498)" and stats:	 3 files changed, 6 insertions(+), 5 deletions(-)	
"Ran Luo" pushed new code on "Mon, 21 Oct 2019 10:42:05 +0800" with title: "Feat: add user preference whether hide the link popup (#1504)" and stats:	 8 files changed, 45 insertions(+), 19 deletions(-)	
"Felix Häusler" pushed new code on "Sun, 20 Oct 2019 10:18:40 +0200" with title: "Fix print page margin (#1488)" and stats:	 2 files changed, 7 insertions(+), 6 deletions(-)	
"Ran Luo" pushed new code on "Sun, 20 Oct 2019 11:56:11 +0800" with title: "Lazy load some big assets and optimize the bundle size (#1481)" and stats:	 13 files changed, 1711 insertions(+), 2890 deletions(-)	
"Ran Luo" pushed new code on "Sat, 19 Oct 2019 00:19:42 +0800" with title: "Update spell icon in preference window (#1497)" and stats:	 2 files changed, 3 insertions(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Sat, 19 Oct 2019 00:19:03 +0800" with title: "Update deps (#1496)" and stats:	 2 files changed, 89 insertions(+), 85 deletions(-)	
"Felix Häusler" pushed new code on "Thu, 17 Oct 2019 09:54:09 +0200" with title: "Add experimental spellchecker (#1424)" and stats:	 46 files changed, 5516 insertions(+), 946 deletions(-)	
"Felix Häusler" pushed new code on "Wed, 16 Oct 2019 03:17:31 +0200" with title: "Fix lint error (#1492)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Felix Häusler" pushed new code on "Tue, 15 Oct 2019 19:44:38 +0200" with title: "Fix recently directories (#1486)" and stats:	 2 files changed, 11 insertions(+), 10 deletions(-)	
"Felix Häusler" pushed new code on "Tue, 15 Oct 2019 19:44:29 +0200" with title: "Fix EOL menu state (#1487)" and stats:	 1 file changed, 1 insertion(+)	
"Ran Luo" pushed new code on "Tue, 15 Oct 2019 08:42:03 +0800" with title: "fix: #1460 and #982 (#1482)" and stats:	 5 files changed, 23 insertions(+), 9 deletions(-)	
"Ran Luo" pushed new code on "Sun, 13 Oct 2019 19:23:21 +0800" with title: "Update joplin-turndown-plugin-gfm to fix #1472 (#1478)" and stats:	 2 files changed, 43 insertions(+), 28 deletions(-)	
"Ran Luo" pushed new code on "Sun, 13 Oct 2019 19:23:00 +0800" with title: "Optimization of table block (#1456)" and stats:	 48 files changed, 1589 insertions(+), 513 deletions(-)	
"Ran Luo" pushed new code on "Sun, 13 Oct 2019 01:55:21 +0800" with title: "Can not focus the first empty line in code block (#1477)" and stats:	 2 files changed, 10 insertions(+), 4 deletions(-)	
"Ken P" pushed new code on "Sun, 13 Oct 2019 01:43:42 +0800" with title: "Feat: add menu for tabs (#1434)" and stats:	 5 files changed, 210 insertions(+), 2 deletions(-)	
"Felix Häusler" pushed new code on "Sat, 12 Oct 2019 01:47:40 +0200" with title: "Fix Windows screen area (#1474)" and stats:	 1 file changed, 4 insertions(+), 4 deletions(-)	
"Felix Häusler" pushed new code on "Sat, 12 Oct 2019 01:45:56 +0200" with title: "Fix build issue on Windows with optional dependency (#1475)" and stats:	 2 files changed, 5 insertions(+), 7 deletions(-)	
"Maksym Dogadailo" pushed new code on "Thu, 10 Oct 2019 22:19:20 +0200" with title: "fix: wrap long lines and a little bit of padding for pre element (#1470)" and stats:	 1 file changed, 3 insertions(+)	
"Maksym Dogadailo" pushed new code on "Thu, 10 Oct 2019 22:14:36 +0200" with title: "fix: settings switch used 100% of width (#1471)" and stats:	 1 file changed, 1 deletion(-)	
"Ran Luo" pushed new code on "Fri, 11 Oct 2019 03:00:36 +0800" with title: "Update： electron@6.0.12 (#1467)" and stats:	 2 files changed, 197 insertions(+), 95 deletions(-)	
"Felix Häusler" pushed new code on "Wed, 9 Oct 2019 20:00:17 +0200" with title: "Allow 1x1, 1x2 and 2x1 tables (#1462)" and stats:	 2 files changed, 9 insertions(+), 21 deletions(-)	
"Ran Luo" pushed new code on "Wed, 9 Oct 2019 02:10:58 +0800" with title: "Fix not fail e2e XSS test (#1458)" and stats:	 1 file changed, 18 insertions(+), 4 deletions(-)	
"Ran Luo" pushed new code on "Wed, 9 Oct 2019 02:02:18 +0800" with title: "Fix issue #1455 (#1457)" and stats:	 2 files changed, 8 insertions(+), 2 deletions(-)	
"Ran Luo" pushed new code on "Tue, 8 Oct 2019 14:12:51 +0800" with title: "Optimization of code block (#1445)" and stats:	 29 files changed, 242 insertions(+), 242 deletions(-)	
"Felix Häusler" pushed new code on "Sun, 6 Oct 2019 02:45:55 +0200" with title: "Add file encoding support (#1438)" and stats:	 20 files changed, 360 insertions(+), 96 deletions(-)	
"Ran Luo" pushed new code on "Sun, 6 Oct 2019 08:42:06 +0800" with title: "Support RegExp search and replace in file edit. (#1422)" and stats:	 10 files changed, 540 insertions(+), 338 deletions(-)	
"Felix Häusler" pushed new code on "Sat, 5 Oct 2019 16:55:06 +0200" with title: "Optimize bundle dependency size (#1449)" and stats:	 2 files changed, 105 insertions(+), 138 deletions(-)	
"Ran Luo" pushed new code on "Sat, 5 Oct 2019 20:54:34 +0800" with title: "Fix issue 1378 (#1405)" and stats:	 8 files changed, 53 insertions(+), 28 deletions(-)	
"Ran Luo" pushed new code on "Sat, 5 Oct 2019 20:51:08 +0800" with title: "Update dependences (#1444)" and stats:	 2 files changed, 71 insertions(+), 59 deletions(-)	
"Felix Häusler" pushed new code on "Fri, 4 Oct 2019 15:59:47 +0200" with title: "Fix application menu exceptions (#1437)" and stats:	 14 files changed, 245 insertions(+), 190 deletions(-)	
"Pattarawat Chormai" pushed new code on "Fri, 4 Oct 2019 10:39:47 +0200" with title: "Fix the download section anchor (#1440)" and stats:	 9 files changed, 9 insertions(+), 9 deletions(-)	
"Maksym Dogadailo" pushed new code on "Fri, 4 Oct 2019 03:45:51 +0200" with title: "fix: ag front submenu is not corresponded to other menus (#1443)" and stats:	 1 file changed, 1 insertion(+), 2 deletions(-)	
"Maksym Dogadailo" pushed new code on "Fri, 4 Oct 2019 03:42:43 +0200" with title: "fix: pre tags rendering #1409 (#1442)" and stats:	 1 file changed, 6 insertions(+), 1 deletion(-)	
"Maksym Dogadailo" pushed new code on "Fri, 4 Oct 2019 03:35:41 +0200" with title: "fix: style error in tooltip arrow #1417 (#1441)" and stats:	 1 file changed, 12 deletions(-)	
"Felix Häusler" pushed new code on "Thu, 3 Oct 2019 17:07:53 +0200" with title: "Update documents (#1439)" and stats:	 4 files changed, 8 insertions(+), 7 deletions(-)	
"Ran Luo" pushed new code on "Thu, 3 Oct 2019 23:04:12 +0800" with title: "Opti: support 1 * 1 table (#1371)" and stats:	 4 files changed, 15 insertions(+), 7 deletions(-)	
"Ran Luo" pushed new code on "Thu, 3 Oct 2019 21:26:55 +0800" with title: "fix: #1418 Set file watch option usePolling to true on macOS (#1430)" and stats:	 1 file changed, 2 insertions(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Thu, 3 Oct 2019 08:08:16 +0800" with title: "Unable to open markdown file by command line (#1429)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Thu, 3 Oct 2019 05:34:25 +0800" with title: "Feat: link tool support html tag:a and reference link (#1415)" and stats:	 6 files changed, 45 insertions(+), 12 deletions(-)	
"Felix Häusler" pushed new code on "Wed, 2 Oct 2019 23:27:29 +0200" with title: "Complete TOML and JSON front matter (#1402)" and stats:	 13 files changed, 123 insertions(+), 11 deletions(-)	
"Ran Luo" pushed new code on "Wed, 2 Oct 2019 17:26:39 +0800" with title: "Update readme to version 0.15.1 and update dependences (#1416)" and stats:	 11 files changed, 182 insertions(+), 142 deletions(-)	
"Felix Häusler" pushed new code on "Wed, 2 Oct 2019 03:17:41 +0200" with title: "Set CodeMirror viewport to infinity (#1427)" and stats:	 1 file changed, 7 insertions(+)	
"Felix Häusler" pushed new code on "Wed, 2 Oct 2019 03:15:25 +0200" with title: "Update Travi CI distros (#1414)" and stats:	 3 files changed, 14 insertions(+), 16 deletions(-)	
"Ran Luo" pushed new code on "Wed, 2 Oct 2019 09:12:09 +0800" with title: "Feat: support auto link and auto link extension (#1421)" and stats:	 7 files changed, 82 insertions(+), 24 deletions(-)	
"Ran Luo" pushed new code on "Wed, 2 Oct 2019 01:57:25 +0800" with title: "Fix: #1218 backspace error in table cell (#1425)" and stats:	 1 file changed, 17 insertions(+)	
"Ran Luo" pushed new code on "Wed, 2 Oct 2019 01:55:10 +0800" with title: "Fix: #1061 no need to auto pair in inline code (#1423)" and stats:	 1 file changed, 5 insertions(+), 4 deletions(-)	
"Enderson Menezes" pushed new code on "Tue, 1 Oct 2019 10:05:20 -0300" with title: "Update pt.md (#1420)" and stats:	 1 file changed, 6 insertions(+), 6 deletions(-)	
"Enderson Menezes" pushed new code on "Tue, 1 Oct 2019 09:20:05 -0300" with title: "Update pt.md (#1419)" and stats:	 1 file changed, 137 insertions(+), 87 deletions(-)	
"Felix Häusler" pushed new code on "Tue, 1 Oct 2019 07:44:43 +0200" with title: "backport: update changelog (#1412)" and stats:	 1 file changed, 13 insertions(+), 4 deletions(-)	
"Felix Häusler" pushed new code on "Tue, 1 Oct 2019 05:58:44 +0200" with title: "Update documents (#1411)" and stats:	 46 files changed, 1452 insertions(+), 208 deletions(-)	
"Ran Luo" pushed new code on "Tue, 1 Oct 2019 02:02:47 +0800" with title: "fix: image uploading error (#1385)" and stats:	 5 files changed, 75 insertions(+), 11 deletions(-)	
"Ran Luo" pushed new code on "Tue, 1 Oct 2019 02:02:09 +0800" with title: "fix #1401 (#1404)" and stats:	 1 file changed, 4 insertions(+), 5 deletions(-)	
"Felix Häusler" pushed new code on "Mon, 30 Sep 2019 19:55:32 +0200" with title: "Workaround for #1359 (#1389)" and stats:	 2 files changed, 20 insertions(+), 1 deletion(-)	
"Felix Häusler" pushed new code on "Mon, 30 Sep 2019 18:59:01 +0200" with title: "Fix key bindings (#1406)" and stats:	 4 files changed, 41 insertions(+), 26 deletions(-)	
"Felix Häusler" pushed new code on "Mon, 30 Sep 2019 15:40:18 +0200" with title: "Fix portable directory path (#1403)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Mon, 30 Sep 2019 09:02:56 +0800" with title: "Opti: save the uploader setting before set as default uploader (#1399)" and stats:	 2 files changed, 11 insertions(+), 4 deletions(-)	
"Ran Luo" pushed new code on "Mon, 30 Sep 2019 06:29:03 +0800" with title: "fix: #1249 (#1400)" and stats:	 1 file changed, 11 insertions(+), 4 deletions(-)	
"Ran Luo" pushed new code on "Mon, 30 Sep 2019 06:24:33 +0800" with title: "Fix #1391 side bar can not be scrolled (#1398)" and stats:	 1 file changed, 2 insertions(+)	
"Ran Luo" pushed new code on "Mon, 30 Sep 2019 06:21:37 +0800" with title: "Fix: exception when deleting code block indentifier (#1384)" and stats:	 4 files changed, 9 insertions(+), 2 deletions(-)	
"Felix Häusler" pushed new code on "Mon, 30 Sep 2019 00:16:41 +0200" with title: "Allow custom fonts (#1394)" and stats:	 10 files changed, 222 insertions(+), 63 deletions(-)	
"Felix Häusler" pushed new code on "Sat, 28 Sep 2019 16:27:48 +0200" with title: "Fix portable directory path" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Felix Häusler" pushed new code on "Sat, 28 Sep 2019 15:42:34 +0200" with title: "Release v0.15.1" and stats:	 11 files changed, 20 insertions(+), 19 deletions(-)	
"Felix Häusler" pushed new code on "Sat, 28 Sep 2019 15:38:39 +0200" with title: "Update changelog" and stats:	 1 file changed, 12 insertions(+)	
"Felix Häusler" pushed new code on "Sat, 28 Sep 2019 15:35:19 +0200" with title: "Update dependencies" and stats:	 2 files changed, 10 insertions(+), 10 deletions(-)	
"Ran Luo" pushed new code on "Sat, 28 Sep 2019 21:09:06 +0800" with title: "Fix: #1390 prevent XSS attack" and stats:	 2 files changed, 9 insertions(+), 3 deletions(-)	
"Felix Häusler" pushed new code on "Mon, 19 Aug 2019 12:49:53 +0200" with title: " Fix recommend title exception when heading contains spaces only (#1281)" and stats:	 1 file changed, 5 insertions(+), 2 deletions(-)	
"Felix Häusler" pushed new code on "Mon, 23 Sep 2019 17:15:07 +0200" with title: "Add system emoji fallback fonts (#1348)" and stats:	 1 file changed, 1 insertion(+), 2 deletions(-)	
"Felix Häusler" pushed new code on "Mon, 19 Aug 2019 13:10:57 +0200" with title: "fix: #1284 (#1287)" and stats:	 1 file changed, 1 insertion(+), 2 deletions(-)	
"Felix Häusler" pushed new code on "Sat, 28 Sep 2019 03:13:52 +0200" with title: "fix: #1382 portable application data directory" and stats:	 1 file changed, 2 insertions(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Sat, 28 Sep 2019 21:09:06 +0800" with title: "Fix: #1390 prevent XSS attack (#1393)" and stats:	 2 files changed, 8 insertions(+), 2 deletions(-)	
"Felix Häusler" pushed new code on "Sat, 28 Sep 2019 03:13:52 +0200" with title: "fix: 1382 portable application data directory (#1395)" and stats:	 2 files changed, 4 insertions(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Sat, 28 Sep 2019 09:04:29 +0800" with title: "fix #1135 (#1387)" and stats:	 4 files changed, 11 insertions(+), 10 deletions(-)	
"Felix Häusler" pushed new code on "Fri, 27 Sep 2019 19:53:44 +0200" with title: "Markedjs rebase (#1380)" and stats:	 7 files changed, 55 insertions(+), 49 deletions(-)	
"Felix Häusler" pushed new code on "Fri, 27 Sep 2019 19:27:24 +0200" with title: "fix: #1271 HTML paste handler (#1388)" and stats:	 6 files changed, 73 insertions(+), 34 deletions(-)	
"Ran Luo" pushed new code on "Sat, 28 Sep 2019 01:26:51 +0800" with title: "Update dependences (#1386)" and stats:	 2 files changed, 25 insertions(+), 17 deletions(-)	
"Felix Häusler" pushed new code on "Fri, 27 Sep 2019 19:25:42 +0200" with title: "Add per-tab notifications (#1377)" and stats:	 6 files changed, 253 insertions(+), 54 deletions(-)	
"Felix Häusler" pushed new code on "Fri, 27 Sep 2019 19:25:22 +0200" with title: "fix: #1349 wrong save all tab order (#1370)" and stats:	 2 files changed, 84 insertions(+), 22 deletions(-)	
"Ran Luo" pushed new code on "Fri, 27 Sep 2019 10:43:56 +0800" with title: "fix #1297 (#1302)" and stats:	 1 file changed, 2 insertions(+)	
"Ran Luo" pushed new code on "Thu, 26 Sep 2019 23:47:11 +0800" with title: "Fix: #1265 (#1373)" and stats:	 1 file changed, 4 insertions(+), 3 deletions(-)	
"Ran Luo" pushed new code on "Thu, 26 Sep 2019 23:36:45 +0800" with title: "Fix: #1267 (#1372)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Haoshen Zhong" pushed new code on "Thu, 26 Sep 2019 15:14:12 +0800" with title: "Update README Chinese translation (#1376)" and stats:	 1 file changed, 124 insertions(+), 61 deletions(-)	
"Ran Luo" pushed new code on "Thu, 26 Sep 2019 04:19:18 +0800" with title: "Update: dependences (#1374)" and stats:	 2 files changed, 10 insertions(+), 10 deletions(-)	
